id,title,genre,vote_average,vote_count,runtime,release_date,revenue,popularity
75674,Act of Valor,Action,6.3,417,110,2012-02-24,81272766,21.958055
9762,Step Up,Music,6.7,1060,104,2006-08-11,114194847,45.477802
3179,Beavis and Butt-Head Do America,Animation,6.5,168,81,1996-12-15,0,12.60629
184,Jackie Brown,Comedy,7.3,1514,154,1997-12-24,39673162,40.631671
13335,Harold & Kumar Escape from Guantanamo Bay,Comedy,6.2,497,107,2008-04-25,43493123,26.219598
76726,Chronicle,Science Fiction,6.6,1935,84,2012-02-01,145000000,64.504747
10269,Yentl,Music,6.2,51,132,1983-11-18,30400000,3.389249
36819,Time Bandits,Family,6.6,249,116,1981-07-13,42365581,14.779537
17130,Crossroads,Action,4.7,158,93,2002-02-15,61141030,6.703319
57214,Project X,Comedy,6.5,1564,88,2012-03-01,100000000,49.070321
11202,Patton,Drama,7.3,323,172,1970-01-25,89800000,21.933822
9357,One Hour Photo,Horror,6.6,435,96,2002-08-21,52223306,20.624896
13812,Quarantine,Horror,5.5,339,89,2008-10-10,40855419,8.083995
9030,The Eye,Drama,5.5,281,98,2008-02-01,56309766,11.135734
19084,Johnson Family Vacation,Comedy,4.7,30,97,2004-04-07,31179516,4.623609
8386,How High,Comedy,6.3,218,93,2001-12-21,31155435,11.510281
10437,The Muppet Christmas Carol,Comedy,7.2,212,85,1992-12-10,27281507,15.085981
1360,Frida,Drama,7.3,383,123,2002-08-29,56298474,18.422327
101267,Katy Perry: Part of Me,Documentary,6.5,85,93,2012-06-28,32726956,8.410688
222935,The Fault in Our Stars,Romance,7.6,3759,125,2014-05-16,307166834,74.358971
10220,Rounders,Drama,6.9,439,121,1998-09-11,22921898,18.422008
284296,Top Five,Drama,6.3,210,102,2014-12-12,25434291,15.896312
31915,Prophecy,Horror,5.4,25,102,1979-01-01,54000000,8.61659
11601,Stir of Echoes,Horror,6.5,330,99,1999-09-10,21133087,6.044161
205220,Philomena,Drama,7.4,579,98,2013-11-01,100129872,29.019504
11354,The Upside of Anger,Comedy,6.4,72,118,2005-01-23,0,6.2464
16241,The Boys from Brazil,Horror,6.6,101,125,1978-10-05,0,5.315213
14191,Aquamarine,Fantasy,5.8,364,104,2006-03-03,23006849,16.931846
286565,Paper Towns,Drama,6.1,1937,109,2015-06-18,85512300,64.610671
26710,My Baby's Daddy,Comedy,4.3,15,86,2004-01-09,51,4.480167
129670,Nebraska,Drama,7.4,636,115,2013-09-21,17654912,29.223881
9059,Tales from the Crypt: Demon Knight,Horror,6.7,94,92,1995-01-13,0,7.710797
34549,Max Keeble's Big Move,Comedy,5.4,33,86,2001-10-05,17292381,1.081822
57157,Young Adult,Comedy,5.6,364,94,2011-12-16,22939027,16.183746
1948,Crank,Action,6.6,1151,88,2006-08-31,42931041,47.992817
28353,Def Jam's How to Be a Player,Comedy,5.3,8,93,1997-08-06,13960203,1.20245
46889,Living Out Loud,Comedy,5.3,11,100,1998-10-30,12902790,0.700792
38093,Just Wright,Comedy,6.1,99,100,2010-05-14,21520719,10.409253
14976,Rachel Getting Married,Drama,6.1,163,113,2008-10-03,0,14.345428
11027,The Postman Always Rings Twice,Romance,6.4,110,122,1981-03-20,0,6.803763
3635,Girl with a Pearl Earring,Drama,6.4,377,101,2003-08-31,31466789,19.944479
387,Das Boot,Action,7.9,613,149,1981-09-16,85000000,26.967494
6020,Sorority Boys,Comedy,4.6,47,93,2002-03-22,0,3.444542
122906,About Time,Comedy,7.8,2067,123,2013-08-16,87100449,74.817641
9550,House of Flying Daggers,Adventure,7.1,439,119,2004-05-19,92863945,21.064082
60599,Arbitrage,Drama,6.1,294,100,2012-09-14,35485056,16.40512
227719,Project Almanac,Science Fiction,6.4,933,106,2015-01-30,32248241,32.940597
14299,Cadillac Records,Drama,6.9,86,109,2008-12-05,0,13.427427
19419,Screwed,Action,4.9,23,81,2000-05-12,0,5.359381
12088,Fortress,Action,5.7,168,95,1992-09-30,6739141,8.708229
14799,For Your Consideration,Comedy,5.9,43,86,2006-11-22,5542025,4.330428
9466,Celebrity,Drama,6,111,113,1998-09-07,0,7.594593
7510,Running with Scissors,Drama,5.8,78,116,2006-10-27,6754898,4.770195
31246,From Justin to Kelly,Comedy,3,23,90,2003-06-20,4922166,1.623338
61752,Girl 6,Comedy,5.7,16,108,1996-03-22,4939939,2.993939
10944,In the Cut,Mystery,4.6,89,119,2003-09-09,23,10.536092
10362,Two Lovers,Drama,6.6,154,110,2008-11-19,3148182,8.290636
14778,Last Orders,Comedy,6,22,109,2001-09-10,0,3.603842
1255,The Host,Horror,6.7,537,119,2006-07-27,88489643,27.65527
45226,The Pursuit of D.B. Cooper,Adventure,6.8,4,100,1981-11-13,0,1.379643
10212,Ravenous,Comedy,6.9,141,100,1999-03-16,0,9.164386
8669,Charlie Bartlett,Comedy,6.5,225,97,2008-02-22,0,9.779444
179144,The Great Beauty,Comedy,7.3,720,142,2013-05-21,8371085,32.523573
16857,The Dangerous Lives of Altar Boys,Comedy,6.4,53,104,2002-06-14,0,2.24888
86825,Stoker,Drama,6.5,882,99,2013-02-28,12077441,27.322212
844,2046,Fantasy,6.9,206,129,2004-05-20,19271312,12.664787
8060,Married Life,Crime,6.1,38,90,2007-09-12,0,3.004432
15907,Duma,Adventure,6.9,41,100,2005-04-22,0,4.795244
38448,Ondine,Drama,6.5,84,111,2009-09-14,1644755,5.841285
327,Brother,Crime,6.8,107,114,2000-09-09,15250000,5.327714
9260,Welcome to Collinwood,Comedy,6.2,50,86,2002-05-24,0,3.582733
61337,Critical Care,Comedy,6.1,9,107,1997-10-31,0,2.678715
13079,The Life Before Her Eyes,Thriller,6.1,88,90,2007-09-08,0,9.728143
89325,Darling Companion,Drama,5.3,22,103,2012-04-20,0,2.303865
4170,Trade,Drama,6.8,67,120,2007-01-23,0,11.237374
41508,Fateless,War,6.5,28,140,2005-02-10,0,1.906807
12479,Breakfast of Champions,Comedy,5.2,28,110,1999-02-13,0,2.695896
44555,"A Woman, a Gun and a Noodle Shop",Comedy,4.8,13,95,2009-12-11,0,1.416796
10133,Cypher,Thriller,6.7,192,95,2002-10-01,0,11.636883
21345,City of Life and Death,Drama,7.6,55,132,2009-04-22,10652498,4.793348
173931,Legend of a Rabbit,Animation,3,3,89,2011-01-01,2570000,0.738652
61984,Space Battleship Yamato,Science Fiction,6.3,59,131,2010-12-01,11212294,5.158067
50601,5 Days of War,War,5.8,62,113,2011-04-14,17479,5.727602
26466,Triangle,Horror,6.9,612,99,2009-10-16,0,25.496926
345003,10 Days in a Madhouse,Drama,4.3,5,111,2015-11-20,0,0.489271
236751,Heaven is for Real,Drama,6,229,99,2014-04-16,101332962,11.150261
107,Snatch,Thriller,7.7,2912,103,2000-09-01,83557872,53.595686
357837,Dancin' It's On,Drama,4.3,2,89,2015-10-16,0,0.186234
8913,Pet Sematary,Drama,6.4,407,103,1989-04-21,57469467,20.747994
13889,Madadayo,Drama,7.5,20,134,1993-04-17,0,2.930853
18530,The Cry of the Owl,Drama,5.5,29,101,2009-02-07,0,4.75919
358451,A Tale of Three Cities,Drama,6.3,5,130,2015-08-28,0,0.753362
927,Gremlins,Fantasy,6.9,1596,106,1984-06-07,153083102,45.072136
11,Star Wars,Adventure,8.1,6624,121,1977-05-25,775398007,126.393695
291870,Dirty Grandpa,Comedy,5.7,1406,102,2016-01-21,94073028,56.805781
907,Doctor Zhivago,Drama,7.4,247,197,1965-12-22,111858363,12.854853
206563,Trash,Adventure,7.1,242,112,2014-10-09,0,14.637357
11887,High School Musical 3: Senior Year,Comedy,6.2,821,116,2008-10-22,0,21.801188
45317,The Fighter,Drama,7.2,1486,116,2010-12-17,93617009,31.019381
12094,Jackass Number Two,Action,6.4,298,95,2006-09-22,72778712,11.227087
10377,My Cousin Vinny,Comedy,7.3,384,120,1992-03-13,64088552,19.231507
249164,If I Stay,Drama,7.3,1368,106,2014-08-21,78874843,31.162838
256092,Drive Hard,Action,3.9,74,96,2014-05-26,0,3.94487
9942,Major League,Comedy,6.6,217,107,1989-02-16,49797148,7.559192
10748,St. Trinian's,Comedy,5.6,142,101,2007-12-21,0,7.377587
1817,Phone Booth,Thriller,6.7,1062,81,2002-09-09,97837138,38.018085
10229,A Walk to Remember,Drama,7.5,1018,101,2002-01-25,41227069,33.283554
687,Dead Man Walking,Drama,7.3,337,122,1995-12-29,39363635,15.864928
796,Cruel Intentions,Drama,6.6,827,97,1999-03-05,75902208,23.449703
22804,Saw VI,Horror,6,722,90,2009-10-22,68233629,31.900899
10156,History of the World: Part I,Comedy,6.5,204,92,1981-06-12,31672907,14.282314
12837,The Secret Life of Bees,Adventure,7.4,158,114,2008-09-17,38105395,7.645979
17708,Corky Romano,Action,4.1,54,86,2001-10-12,23978402,3.495758
13937,Raising Cain,Drama,5.9,65,91,1992-08-07,37170057,7.558959
28932,F.I.S.T.,Drama,6.4,29,145,1978-04-26,11,3.375208
31909,Invaders from Mars,Science Fiction,5.5,57,100,1986-01-01,4884663,4.234269
167073,Brooklyn,Drama,7.2,1213,111,2015-10-20,62076141,39.337949
3175,Barry Lyndon,Drama,7.7,505,184,1975-12-18,20000000,29.543331
14369,Out Cold,Comedy,5.8,53,89,2001-11-21,14782676,4.12064
16888,The Ladies Man,Comedy,5.7,34,84,2000-10-13,13700000,2.259537
121826,Quartet,Drama,6.3,139,98,2012-09-08,59520298,7.722021
10646,Tomcats,Comedy,4.9,74,95,2001-03-30,23430766,7.063053
12149,Frailty,Drama,7,334,100,2001-11-17,13110448,16.003958
304357,Woman in Gold,Drama,7.3,440,120,2015-04-10,61619773,21.204929
11184,Kinsey,Drama,6.6,131,118,2004-09-04,0,6.799314
766,Army of Darkness,Fantasy,7.3,838,81,1992-10-09,0,33.758281
20009,Slackers,Comedy,5.4,60,86,2002-02-01,6413915,9.371811
1587,What's Eating Gilbert Grape,Romance,7.5,919,118,1993-12-17,30000000,33.282794
30973,The Visual Bible: The Gospel of John,Drama,8.2,12,125,2003-09-11,4069090,3.208172
11109,Vera Drake,Crime,6.8,80,125,2004-10-22,0,4.131918
9027,The Guru,Comedy,5.1,75,91,2002-08-21,0,4.093288
63020,The Perez Family,Comedy,6.6,9,113,1995-05-12,2832826,1.187671
86829,Inside Llewyn Davis,Drama,7.2,834,105,2013-10-06,32935319,36.319205
11065,O,Drama,5.8,75,95,2001-08-31,16017403,4.146752
13888,Return to the Blue Lagoon,Drama,5.1,153,98,1991-08-02,2807854,9.705589
42345,The Molly Maguires,Drama,5.9,16,124,1970-01-27,2200000,1.396985
13994,Romance & Cigarettes,Comedy,6,33,105,2005-09-13,2945242,4.056774
1590,Copying Beethoven,Drama,6.2,42,104,2006-09-10,0,5.062687
62728,Brighton Rock,Drama,5.6,35,111,2010-09-13,0,3.122152
11917,Saw V,Horror,5.9,820,92,2008-10-23,113857533,32.943848
45138,Machine Gun McCain,Drama,7.3,6,116,1969-04-01,0,0.700127
80271,LOL,Drama,5.9,881,97,2012-02-10,0,31.763201
4657,Jindabyne,Crime,5.7,25,123,2006-07-20,0,8.950864
14395,Kabhi Alvida Naa Kehna,Drama,6.1,42,193,2006-08-11,17000000,3.246903
24137,An Ideal Husband,Drama,6.3,46,97,1999-04-15,18535191,4.519523
190847,The Last Days on Mars,Science Fiction,5.2,302,98,2013-08-11,0,18.764453
11056,Darkness,Horror,5.6,112,102,2002-10-02,0,6.340135
62,2001: A Space Odyssey,Science Fiction,7.9,2998,149,1968-04-10,68700000,86.201184
601,E.T. the Extra-Terrestrial,Science Fiction,7.3,3269,115,1982-04-03,792910554,56.105798
13067,In the Land of Women,Romance,5.8,160,97,2007-04-16,17500000,12.792446
25379,The Blue Butterfly,Adventure,6.8,6,97,2004-02-20,0,1.985552
88641,There Goes My Baby,Drama,8.5,2,99,1994-09-02,123509,0.037073
58051,Housefull,Drama,5.2,29,135,2010-04-30,0,0.12082
14877,September Dawn,Drama,5,16,110,2007-05-17,0,3.646848
96399,For Greater Glory - The True Story of Cristiada,History,6.4,35,145,2012-06-01,9622846,5.759545
304410,The Bélier Family,Comedy,7,766,105,2014-12-17,0,25.302978
489,Good Will Hunting,Drama,7.9,2811,126,1997-12-05,225933435,43.734886
373314,Misconduct,Drama,5.3,149,106,2016-02-05,0,10.016909
214,Saw III,Horror,6.1,1071,108,2006-10-27,163876815,33.124871
10890,Stripes,Action,6.5,249,106,1981-06-25,85300000,10.892398
1588,Bring It On,Comedy,5.8,568,98,2000-08-25,90449929,14.754281
316727,The Purge: Election Year,Action,6.1,1306,105,2016-06-29,118587880,53.727146
10314,She's All That,Comedy,5.7,418,95,1999-01-29,103166989,8.9876
663,Saw IV,Horror,5.9,903,93,2007-10-25,139352633,29.244768
11804,White Noise,Drama,5.6,261,101,2005-01-07,91196419,14.447723
16781,Madea's Family Reunion,Drama,6,77,110,2006-02-24,57231524,5.882208
11873,The Color of Money,Drama,6.7,291,119,1986-10-07,52293982,17.3393
9289,The Longest Day,Action,7.2,234,178,1962-09-25,50100000,19.524972
10414,The Mighty Ducks,Comedy,6.4,198,101,1992-10-01,50752337,8.932837
1970,The Grudge,Horror,5.8,865,92,2004-10-22,183474602,35.695442
9614,Happy Gilmore,Comedy,6.5,755,92,1996-02-16,41205099,26.598884
8922,Jeepers Creepers,Horror,6.1,720,90,2001-07-01,59217789,23.316208
1648,Bill & Ted's Excellent Adventure,Adventure,6.7,454,90,1989-02-17,40485039,25.929893
17917,Oliver!,Drama,7,103,153,1968-09-26,37402877,8.305998
74534,The Best Exotic Marigold Hotel,Drama,6.9,459,124,2011-11-28,136836156,21.258991
19405,Recess: School's Out,Science Fiction,6.6,67,83,2001-01-27,44460850,5.699058
9355,Mad Max Beyond Thunderdome,Action,5.9,748,107,1985-06-29,36230219,36.582038
10999,Commando,Action,6.4,742,90,1985-10-03,57500000,34.224204
321258,The Boy,Horror,5.8,1102,97,2016-01-22,64188367,38.179483
44040,Devil,Horror,5.8,816,80,2010-01-13,33583175,30.934688
10426,Friday After Next,Comedy,6,100,85,2002-11-22,33526835,7.499639
280092,Insidious: Chapter 3,Drama,6.2,983,97,2015-06-04,104303851,45.946524
13938,The Last Dragon,Action,6.4,69,108,1985-03-22,25754284,4.928777
10163,The Lawnmower Man,Horror,5.4,197,108,1992-03-05,32101000,10.125029
12182,Nick and Norah's Infinite Playlist,Comedy,6.4,379,89,2008-10-03,32973937,20.452449
1832,Dogma,Fantasy,6.8,823,130,1999-11-12,30652890,14.543435
9034,The Banger Sisters,Comedy,5.5,62,98,2002-09-20,0,6.015354
15301,Twilight Zone: The Movie,Drama,6.2,161,101,1983-06-24,29450919,12.902975
10135,Road House,Action,6.3,252,114,1989-05-19,30050028,6.216203
26352,A Low Down Dirty Shame,Action,6,31,100,1994-11-23,29392418,3.290639
20616,Swimfan,Drama,5,70,84,2002-09-06,34411240,4.844451
9794,Employee of the Month,Comedy,5.3,153,103,2006-10-06,38368909,9.559737
15037,Can't Hardly Wait,Comedy,6.1,122,100,1998-06-12,25605015,11.350382
227,The Outsiders,Crime,6.9,291,91,1983-03-25,33697647,13.455373
294272,Pete's Dragon,Adventure,6.2,679,102,2016-08-10,143695338,31.974359
11336,The Dead Zone,Horror,6.9,311,103,1983-10-21,20766616,16.78512
283445,Sinister 2,Horror,5.4,581,97,2015-08-19,52882018,26.090495
88036,Sparkle,Drama,5.8,36,116,2012-08-17,24637469,2.698185
10984,Valentine,Horror,5,114,96,2001-02-01,0,5.904126
22824,The Fourth Kind,Mystery,5.8,441,98,2009-11-06,42333295,22.888173
9526,A Prairie Home Companion,Drama,6.4,81,105,2006-06-09,0,5.025446
39349,Sugar Hill,Drama,5.2,13,123,1994-02-25,0,2.580808
15983,Invasion U.S.A.,Action,5.3,49,107,1985-09-27,0,4.192064
14544,Roll Bounce,Comedy,6.1,27,112,2005-09-23,0,2.596338
11545,Rushmore,Comedy,7.5,676,93,1998-09-17,17096053,18.289303
42684,Skyline,Science Fiction,4.7,507,100,2010-11-11,66821036,26.268209
268238,The Second Best Exotic Marigold Hotel,Drama,6.3,272,122,2015-02-26,85978266,17.592299
8359,Kit Kittredge: An American Girl,Comedy,6.4,34,101,2008-07-02,0,6.27141
15648,The Perfect Man,Comedy,5.5,203,100,2005-06-17,0,11.158906
41823,Mo' Better Blues,Drama,6.3,47,129,1990-08-03,16153593,3.079862
11891,Kung Pow: Enter the Fist,Action,6.1,159,81,2002-01-25,0,8.288813
9362,Tremors,Action,6.6,864,96,1990-01-19,48572000,32.579697
9902,Wrong Turn,Horror,6,635,84,2003-05-30,28650575,33.555764
14729,The Long Riders,Western,6.6,50,99,1980-05-12,15795189,2.959547
9455,The Corruptor,Action,6,57,110,1999-03-12,15156200,4.068107
103731,Mud,Drama,7,1068,130,2013-05-01,21587700,17.663353
10090,Reno 911!: Miami,Action,5.6,72,84,2007-02-23,20342161,4.207456
164558,One Direction: This Is Us,Documentary,8,201,92,2013-08-28,0,7.944457
19905,"The Goods: Live Hard, Sell Hard",Comedy,5.4,58,90,2009-08-14,0,3.352702
17710,Hey Arnold! The Movie,Animation,5.6,62,76,2002-06-28,0,5.856363
75900,My Week with Marilyn,Drama,6.6,406,99,2011-10-17,35057696,21.006078
9515,The Matador,Action,6.2,136,96,2005-05-12,17297244,5.647538
27322,Love Jones,Comedy,8.1,12,104,1997-03-14,0,1.000178
328425,The Gift,Thriller,6.7,1049,108,2015-07-30,58978653,27.247013
14120,End of the Spear,Adventure,6.1,15,108,2005-12-02,0,1.83428
10050,Get Over It,Comedy,5.5,75,87,2001-03-08,0,11.592129
1542,Office Space,Comedy,7.4,1050,89,1999-02-19,12827813,18.366362
10490,Drop Dead Gorgeous,Comedy,6.4,86,98,1999-07-23,10571408,6.736274
87093,Big Eyes,Drama,6.8,1196,105,2014-12-24,28883511,28.570174
10029,Very Bad Things,Comedy,6.2,179,100,1998-09-11,9898412,5.671691
9893,Sleepover,Comedy,5.3,101,89,2004-07-09,0,5.842299
11507,Body Double,Crime,6.4,137,114,1984-10-25,8801940,9.525626
37931,MacGruber,Action,5.1,179,90,2010-05-21,6110000,14.038512
3472,Dirty Pretty Things,Crime,6.8,131,97,2002-09-05,0,9.177896
87818,Movie 43,Comedy,4.4,797,90,2013-01-01,32438988,35.350303
13160,Over Her Dead Body,Comedy,5.3,145,95,2008-02-01,0,12.067921
88005,Seeking a Friend for the End of the World,Comedy,6.3,700,101,2012-06-22,9636289,30.863082
52067,Cedar Rapids,Comedy,5.9,135,87,2011-02-11,6861102,10.254807
73,American History X,Drama,8.2,3016,119,1998-10-30,23875127,73.567232
134597,The Collection,Horror,5.9,289,94,2012-09-21,6842058,16.361743
24034,Teacher's Pet,Animation,5.5,2,74,2004-01-16,0,1.374409
14283,The Red Violin,Drama,7.3,99,131,1998-09-10,9495408,6.18869
404,The Straight Story,Drama,7.7,306,112,1999-10-15,0,15.280261
13201,Deuces Wild,Action,5.5,34,96,2002-05-03,0,0.753481
209403,Bad Words,Comedy,6.4,334,88,2013-09-06,7800000,14.105392
7942,"Run, Fatboy, Run",Comedy,6.2,238,100,2007-09-06,33000000,14.905357
73247,Heartbeeps,Comedy,3.8,6,79,1981-12-18,2154696,0.518056
253331,Black or White,Drama,6.5,115,121,2014-09-06,21571189,12.172131
34043,On the Line,Comedy,4.1,10,85,2001-10-26,0,3.084874
9952,Rescue Dawn,Adventure,6.9,336,126,2006-09-09,7177143,17.078656
256924,Danny Collins,Comedy,6.6,183,107,2015-03-19,10835752,16.318608
82532,"Jeff, Who Lives at Home",Drama,6.1,217,83,2011-09-13,4417580,10.409155
41110,I Am Love,Drama,6.9,73,120,2009-09-05,0,5.355763
134371,Atlas Shrugged Part II,Drama,5.4,41,112,2012-10-12,0,4.725357
2088,Romeo Is Bleeding,Action,5.7,36,100,1993-09-13,3275585,4.850402
10388,The Limey,Action,6.6,105,89,1999-05-15,3193102,8.902102
1640,Crash,Drama,7.2,1149,112,2004-01-13,98410061,28.223163
25520,The House of Mirth,Drama,6.4,25,140,2000-09-23,5164404,3.007816
27342,Malone,Action,6.8,15,92,1987-05-01,0,1.610132
13689,Peaceful Warrior,Drama,7.3,90,120,2006-03-30,0,8.326131
67911,Bucky Larson: Born to Be a Star,Comedy,4.4,51,97,2011-09-09,0,3.919057
24664,Bamboozled,Comedy,6.3,24,135,2000-10-06,0,2.23411
329440,The Forest,Horror,4.8,448,95,2016-01-07,40055439,19.865989
47890,Sphinx,Adventure,6,2,118,1981-02-11,439564,0.310513
252512,While We're Young,Comedy,5.8,383,97,2015-04-03,7587485,19.263477
55720,A Better Life,Drama,7,54,98,2011-06-24,1759252,4.123533
9613,Spider,Drama,6.4,168,98,2002-12-13,0,6.948401
29076,Gun Shy,Action,5.4,24,101,2000-02-04,1631839,3.988432
29339,Nicholas Nickleby,Adventure,6.8,49,132,2002-12-27,0,5.099923
68812,The Iceman,Thriller,6.4,365,105,2012-09-01,1969193,19.494703
32740,Krrish,Action,5.5,46,154,2006-06-23,0,3.759988
14195,Cecil B. Demented,Thriller,6.2,51,87,2000-05-17,0,4.176066
73567,Killer Joe,Crime,6.5,425,102,2011-09-10,3665069,16.436178
41479,The Joneses,Comedy,6.1,210,96,2009-09-13,7022728,14.979375
15394,Owning Mahowny,Crime,6.8,37,104,2003-05-02,0,8.045488
10071,The Brothers Solomon,Comedy,4.9,46,93,2007-09-07,0,8.312153
1989,My Blueberry Nights,Drama,6,190,111,2007-05-16,21786738,10.733761
91076,Illuminata,Drama,6.3,7,119,1998-05-21,0,0.111313
12779,Swept Away,Comedy,4.8,50,89,2002-10-11,598645,4.570043
13191,"War, Inc.",Action,5.6,86,106,2008-04-28,1296184,6.265659
11770,Shaolin Soccer,Action,6.6,491,113,2001-07-12,42776760,17.54768
12703,The Brown Bunny,Drama,5.5,62,93,2004-08-27,0,3.412162
64559,The Swindle,Comedy,6.4,5,105,1997-10-15,0,0.627964
222649,Rosewater,Drama,6.5,98,103,2014-11-07,0,5.75555
115872,The Chambermaid on the Titanic,Drama,5.3,3,100,1997-10-10,0,1.031142
101173,Coriolanus,Drama,5.9,131,123,2011-02-14,1072602,7.554799
25350,Imaginary Heroes,Comedy,6.3,29,111,2004-09-14,0,2.85283
10034,High Heels and Low Lifes,Action,6.4,12,86,2001-07-16,0,1.769593
20178,World's Greatest Dad,Comedy,6.5,177,99,2009-08-20,295750,9.805551
5072,Severance,Horror,6.4,169,96,2006-05-19,0,12.898984
18191,Edmond,Drama,6,50,82,2005-08-31,0,2.803642
31007,Welcome to the Rileys,Drama,6.4,139,110,2010-10-29,42145,6.085879
11546,Police Academy: Mission to Moscow,Comedy,4.1,178,83,1994-06-09,126247,11.946898
41894,Blood Done Sign My Name,Drama,6,5,0,2010-02-01,0,0.397341
184374,Cinco de Mayo: La Batalla,War,5.8,14,125,2013-05-03,0,0.072085
268171,Elsa & Fred,Comedy,6.2,31,104,2014-03-07,0,2.849895
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",Comedy,3,9,86,1998-02-20,45779,0.666218
24663,The Open Road,Comedy,4.8,19,90,2009-02-07,0,1.388136
39037,The Good Guy,Comedy,5.4,59,90,2009-04-25,0,2.631688
22805,Motherhood,Comedy,4.7,44,90,2009-01-21,0,10.955567
39055,Free Style,Drama,5.8,4,94,2008-12-24,140987,0.122874
245846,Strangerland,Drama,5.1,83,111,2015-07-01,17472,5.145655
25186,Janky Promoters,Comedy,7,5,85,2009-10-16,9069,1.728816
